Unnamed: 0;id_realEstates;isNew;realEstate_name;phone_realEstate;url_inmueble;rooms;bathrooms;surface;price;date;description;address;country;level1;level2;level3;level4;level5;level6;level7;level8;upperLevel;countryId;level1Id;level2Id;level3Id;level4Id;level5Id;level6Id;level7Id;level8Id;accuracy;latitude;longitude;zipCode;customZone
1;153771986;False;ferrari 57 inmobiliaria;912177526.0;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/152648927/d;3.0;2.0;103.0;195000;2019-12-28T18:27:15.9975027Z;"Ponemos a la venta piso de 3 dormitorios con terraza en urbanización con piscina y jardín infantil.  
 
La vivienda es muy amplia y luminosa. Cuenta con 103 m2 construidos, distribuidos en hall de entrada espacioso, con dos armarios empotrados profundos y de gran almacenaje. Cocina amplia, amueblada con muebles altos y bajos. Gran salón-comedor, independiente con aire acondicionado. Exterior, con salida a terraza.  
2 baños, uno en tipo suite y otro que da disposición a los demás dormitorios. 3 dormitorios exteriores. 2 de ellos individuales, con armarios empotrados y forrados en madera. El tercer dormitorio es tipo suite, amplio, cuenta con zona vestidor, con armarios empotrados igualmente forrados y de gran almacenaje. Dispone de baño completo con bañera. 
 
El precio de la vivienda incluye garaje y trastero.  
 
Edificio con ascensor y garita con servicio de conserje.  
 
Calefacción de gas natural. Aire acondicionado instalado en la zona de salón-comedor. Puerta de acceso a la vivienda blindada. Armarios empotrados en madera. Suelos en parquet en toda la vivienda excepto en zonas húmedas que dispone de suelos en gres. Ventanas de pvc lacadas en blanco. 
 
Urbanización cerrada, con piscina comunitaria, zonas verdes, jardín infantil y pistas de fútbol.  
 
Una gran oportunidad, de vivir en una zona tranquila, residencial, rodeado de todos los servicios necesarios para el día a día.  
 
Consultemos para ampliar información sin compromiso.";Calle Presidente Felipe Gonzalez, Arganda del Rey;España;Madrid;Madrid;Madrid Sureste - Cuenca Tajuña;Arganda del Rey, Zona de;Arganda Del Rey;;Perlita;;Perlita;0;0;0;0;0;0;0;0;0;0;40,2948276786438;-3,44402412135624;;
2;153867863;False;tecnocasa fuenlabrada ferrocarril;916358736.0;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/152648927/d;3.0;1.0;;89000;2019-12-28T18:27:15.9975027Z;"""""Agencia inmobiliaria de FUENLABRADA - zona Fuenlabrada Central - San Andrés - Tomás y Valiente - Vende piso céntrico y bien comunicado en Calle Polvoranca de 75 m² Construidos y 60 m² útiles aprox.

Se trata de una 4ª Planta en finca SIN ASCENSOR y construida en el año 1974. Compuesto de tres dormitorios, salón de paso y orientación Este, cuarto de baño completo con bañera, cocina con acceso a terraza y hall. PARA ENTRAR A VIVIR

El piso dispone de ventanas de aluminio, suelos de gress y cocina amueblada.

Ubicado en una zona tranquila junto a centro comercial Carrefour y muy bien comunicado a escasos 10 minutos de la Renfe (Fuenlabrada Central) y metro Sur (Fuenlabrada Central).

No dudes en llamarnos y concertar tu cita para visitar el inmueble en la que además recibirás el asesoramiento gratuito de nuestro departamento financiero Kíron. "".""";Calle Polvoranca, 6, Fuenlabrada;España;Madrid;Madrid;Zona Sur de Madrid;Fuenlabrada, Zona de;Fuenlabrada;;Centro;;Centro;0;0;0;0;0;0;0;0;0;1;40,28674;-3,79351;;
3;153430440;False;look find boadilla;916350408.0;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/152648927/d;2.0;2.0;99.0;390000;2019-12-28T18:27:15.9975027Z;"Lookandfind Boadilla, vende en exclusiva, piso de obra nueva en zona de Valenoso (segunda transmisión 6% impuesto de transmisiones patrimoniales). 
Entrega Enero 2020. 
Piso de 98.50 m2 construidos. 
2 plazas de garaje y trastero. 
La vivienda se distribuye en: 
•	Vestíbulo de entrada 
•	Salón comedor, con salida a terraza de 7.50 m2 
•	Cocina amueblada ( se incluyen, horno eléctrico. Microondas, placa de inducción y campana extractora). Salida  a tendedero 
•	2 dormitorios  2 cuartos de baño. El dormitorio principal, en suite, con vestidor y cuarto de baño completo incorporado. 
Destacan los modernos acabados de calidades: 
•	Carpintería interior lacado en blanco 
•	Puerta acorazada de acceso a vivienda 
•	Climatización por conductos 
•	Motorización de persianas en salón y dormitorios 
•	Enchufe con toma USB integrada en dormitorio principal y salón 
•	Aparatos sanitarios de porcelana vitrificado 
•	Calefacción individual de gas natural 
•	Carpintería exterior aluminio lacado, rotura de puente térmico 
•	Etc 
•	Se adjunta memoria de calidades completa 
La urbanización dispone de:  
•	Piscina adultos  
•	Piscina niños 
•	Zona de juegos infantiles 
•	Zonas ajardinadas 
•	Pista de padel 
•	Sala social 
•	Gimnasio 
Ubicación 
•	En el sector denominado Valenoso 
•	A 5 minutos del sector B (zona consolidada de comercio, zona de ocio y colegios e institutos) 
•	A 10 minutos del Hospital Puerta de Hierro 
•	Cercano a parada metro ligero Puerta de Boadilla que comunica con la línea 10 de metro 
•	Accesos por carretera ( M-50, M-516, M511, M-513) y cercano a conexiones M-40 y A-5";Calle Reyes Católicos, Boadilla del Monte;España;Madrid;Madrid;Zona Noroeste;Boadilla del Monte, Zona de;Boadilla Del Monte;;Sector B;;Sector B;0;0;0;0;0;0;0;0;0;0;40,4115646786438;-3,90662252135624;;
4;152776331;False;tecnocasa fuenlabrada ferrocarril;916358736.0;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/152648927/d;3.0;1.0;86.0;89000;2019-12-28T18:27:15.9975027Z;"Agencia inmobiliaria de FUENLABRADA - zona Fuenlabrada Central - San Andrés - Tomás y Valiente - Vende piso céntrico y bien comunicado en Barrio San Andrés de 86 m² Construidos y 68 m² útiles. 
 
Se trata de una planta baja en finca construida en el año 1971. Compuesto de tres dormitorios, salón comunicado con amplia terraza acristalada, cuarto de baño completo con bañera y cocina con acceso a terraza. PARA REFORMAR 
 
Ubicado en una zona tranquila junto a Calle Leganés, muy bien comunicado a escasos 5 minutos de la Renfe (Fuenlabrada Central) y metro Sur (Fuenlabrada Central). 
 
No dudes en llamarnos y concertar tu cita para visitar el inmueble en la que además recibirás el asesoramiento gratuito de nuestro departamento financiero Kíron.";Barrio San Andres, Fuenlabrada;España;Madrid;Madrid;Zona Sur de Madrid;Fuenlabrada, Zona de;Fuenlabrada;;Centro;;Centro;0;0;0;0;0;0;0;0;0;0;40,2853785786438;-3,79508142135624;;
5;153180188;False;ferrari 57 inmobiliaria;912177526.0;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/152648927/d;2.0;2.0;106.0;172000;2019-12-28T18:27:15.9975027Z;PISOS DE OBRA NUEVA DE 2 Y 3 DORMITORIOS. OBRA TERMINADA, ENTREGA INMEDIATA. UNA GRAN OPORTUNIDAD. Diferentes tipologías, desde viviendas en altura con terrazas, bajos con jardín y áticos. 2 plazas de garaje y trastero incluido en el precio. Conjunto residencial cerrado, con bonitas zonas comunes ajardinadas, zona de juegos para niños, piscina comunitaria con aseos. Viviendas de excelentes calidades, suelos de tarima flotante laminada, cocinas y baños con revestimiento cerámico de alta calidad. Terrazas y jardines soladas con baldosa gres de exterior. Carpintería interior con puertas lisas de madera lacadas en blanco. Armarios empotrados, modulares, en acabados de color blanco, con puertas correderas o abatibles, según el caso. Todos forrados interiormente. Puerta de entrada a las viviendas blindada. Carpintería exterior de excelente calidad. Perfilería con rotura de puente térmico. Doble acristalamiento para aislamiento térmico, tanto del frío como del calor y acústico. Paredes terminadas en pintura lisa blanca. Edificios con ascensor. Instalación de sistema de apoyo de agua caliente sanitaria por medio de placas solares instaladas en la cubierta del edificio. NO PIERDA LA OCASIÓN DE CONOCER ESTAS MAGNIFICAS VIVIENDA. LA OPORTUNIDAD DE ESTRENAR VIVIENDA EN UNA DE LAS ZONAS MAS DEMANDAS DE ARGANDA DEL REY. EXCELENTE COMUNICACIÓN, A MENOS DE 10 MIN. DEL METRO DE ARGANDA DEL REY, LINEA 9. A MENOS DE 5 MINUTOS DE COMUNICACIÓN CON AUTOVÍA A3 Y R3. RODEADO DE TODOS LOS SERVICIOS NECESARIOS, DESDE SUPERMERCADOS, FARMACIAS, COMERCIOS HASTA COLEGIOS PÚBLICOS Y CONCERTADOS E INSTITUTOS. SOLICITE INFORMACIÓN SIN COMPROMISO. ESTAREMOS ENCANTADOS DE ATENDERLES.;Arganda del Rey;España;Madrid;Madrid;Madrid Sureste - Cuenca Tajuña;Arganda del Rey, Zona de;Arganda Del Rey;;Centro;;Centro;0;0;0;0;0;0;0;0;0;0;40,2998774864376;-3,45226301356237;;
6;153934794;False;expimad;912780412.0;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/152648927/d;2.0;1.0;70.0;315000;2019-12-28T18:27:15.9680547Z;"Parquerozas, bajo con jardín de diseño, totalmente reformado, con las mejores calidades. 
70 m construidos y 35 m de terraza. 
Muy soleado, orientación sur, la casa consta de baño completo con bañera y ventana exterior, salón de 20 m con cocina americana integrada, encimera de silestone, 2 dormitorios amplios, acceso directo a terraza desde el salón y dormitorio principal, desde la terraza se accede a zonas comunes y piscina. 
Pintura lisa, calefacción eléctrica por radiadores de bajo consumo, además dispone de aire acondicionado y bomba de calor, termo eléctrico con 2 depósitos, puertas lacadas en blanco, suelos de tarima, ventanas de aluminio climalit, rejas de seguridad y toldos. 
Incluye una plaza de garaje y trastero. 
En urbanización con piscina, zona verde, conserje. 
Cerca de comercios, colegios, bus en puerta. 
Posibilidad de dejar algún mueble.";Las Rozas de Madrid;España;Madrid;Madrid;Zona Noroeste;Las Rozas de Madrid, Zona de;Las Rozas De Madrid;;El Pinar - Punta Galea;;El Pinar - Punta Galea;0;0;0;0;0;0;0;0;0;0;40,53391;-3,89445;;
7;153848236;False;expimad;912780412.0;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/152648927/d;3.0;2.0;145.0;430000;2019-12-28T18:27:15.9680547Z;"Európolis, estupendo ático de 145 m construidos y terraza de 40 m con cerramiento de 20 m, 3 dormitorios con salida  a terraza, 2 baños completos ( el dormitorio principal en suit con baño incorporado), salón de 21 m con acceso directo a terraza, amplia cocina con office. 
Aire acondicionado, suelos de parquet, calefacción de gas natural. 
Incluye una plaza de garaje para coche y moto, trastero. 
Orientación este. 
En urbanización con piscina, pádel, zona infantil gimnasio, sauna, seguridad 24 hs. 
Cerca de comercios, colegio y bus en puerta.";Las Rozas de Madrid;España;Madrid;Madrid;Zona Noroeste;Las Rozas de Madrid, Zona de;Las Rozas De Madrid;;Europolis;;Europolis;0;0;0;0;0;0;0;0;0;0;40,5105842135624;-3,89436578643763;;
8;153482331;False;expimad;912780412.0;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/152648927/d;2.0;1.0;95.0;275000;2019-12-28T18:27:15.9680547Z;"Parquerozas, estupendo bajo con jardín de 65 m construidos y 35 m de jardín solado con acceso directo a zonas comunes. 
La casa se distribuye en: hall distribuidor con armario empotrado, baño completo con ventana exterior, cocina independiente, salón de 20 m con acceso directo a terraza, 2 dormitorios ( el ppal con acceso a terraza). 
Suelos de mármol, calefacción eléctrica por aire acondicionado y bomba de calor, termo eléctrico. 
Incluye una plaza de garaje y trastero. 
En urbanización con piscina, zonas verdes, conserje. 
A 5 minutos de centro comercial, colegios y bus en puerta";Las Rozas de Madrid;España;Madrid;Madrid;Zona Noroeste;Las Rozas de Madrid, Zona de;Las Rozas De Madrid;;El Pinar - Punta Galea;;El Pinar - Punta Galea;0;0;0;0;0;0;0;0;0;0;40,53294;-3,89898;;
9;153885351;False;expimad;912780412.0;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/152648927/d;4.0;3.0;277.0;445000;2019-12-28T18:27:15.9680547Z;"Las Rozas, Punta Galea, precioso chalet adosado de 277 m construidos y 80 m de jardín con pérgola y acceso directo a zonas comunes . 
Reformado recientemente,, se distribuye en: 
-Hall de entrada, aseo de cortesía, cocina con office y tendedero cubierto, amplio salón en 2 ambientes con chimenea de cassette y acceso directo a jardín . 
-planta sótano: hay un apartamento , con su salón, dormitorio y baño completo , zona de cocina y de comedor ,con posibilidad de habilitar ésta zona como garaje otra vez. 
-planta primera: dormitorio principal en suit, con vestidor y baño con ducha incorporado, otros 2 dormitorios y un baño completo con bañera.  
-buhardilla: diáfana, en 2 alturas , unos 50 m aprox. 
La casa se ha reformado recientemente, tuberías, suelos de gres cerámico porcelánico imitación madera y parquet, puertas lacadas en blanco. 
Calefacción eléctrica con radiadores de acumulación de calor. (toma de gas natural en la puerta) 
Aire acondicionado y bomba de calor por splits. 
En urbanización con piscina, zonas verdes, conserje. 
Muy bien comunicado, cerca de comercios, colegios, bus en puerta.";Las Rozas de Madrid;España;Madrid;Madrid;Zona Noroeste;Las Rozas de Madrid, Zona de;Las Rozas De Madrid;;El Pinar - Punta Galea;;El Pinar - Punta Galea;0;0;0;0;0;0;0;0;0;0;40,5363057864376;-3,89294421356237;;
10;153215459;False;modesta;;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/152648927/d;4.0;2.0;129.0;350000;2019-12-28T13:30:00Z;"Excelente piso de 4 habitaciones.
Vivienda toda exterior ( incluidos los dos baños). Muy soleada, para entrar a vivir. Consta de 129 metros cuadrados, salón-comedor amplio e independiente con persiana y toldo motorizados, cocina amueblada, tendedero con espacio para lavadora y secadora, 4 habitaciones, dos baños completos y dobles ventanas tipo climalit en toda la vivienda. Dispone de aire acondicionado de instalación en toda la vivienda con bomba de frío y calor. Calefacción individual por Gas Natural con caldera de condensación nueva. 6 armarios empotrados.
Garaje con acceso directo a planta y trastero individual amplios incluidos en precio.
Ubicada en estupenda urbanización con seguridad nocturna, portero diurno y cámaras de vigilancia de seguridad en toda la finca 24 horas. Zona infantil, zonas verdes, piscina y pista de paf del. Muy bien comunicada con autobuses y metro. Varios centros escolares y supermercados en las inmediaciones."; Madrid Capital;España;Madrid;Madrid;Madrid, Zona de;;Madrid Capital;;Carabanchel;Puerta bonita;Puerta bonita;0;0;0;0;0;0;0;0;0;0;40,37502;-3,74391;;
11;153985475;False;inmobiliaria nuevo leganes;918007516.0;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/152648927/d;3.0;1.0;86.0;98000;2019-12-28T18:27:15.9680547Z;OPORTUNIDAD PISO EN MUY BUENA ZONA CON 3 DORMITORIOS , SALON , COCINA , BAÑO Y TERRAZA.; Madrid Capital;España;Madrid;Madrid;Madrid, Zona de;;Madrid Capital;;Carabanchel;Puerta bonita;Puerta bonita;0;0;0;0;0;0;0;0;0;0;40,3811257864376;-3,73996578643763;;
12;151795159;False;gm house;916357589.0;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/152648927/d;4.0;3.0;246.0;540000;2019-12-28T18:27:15.9680547Z;Presentamos Residencial Las Hadas de Villaviciosa, promoción compuesta por pareados en parcelas de 525m y amplia fachada de 15m. Cuentan con la mayor parte de la vivienda en la planta principal, teniendo 3 habitaciones, 2 baños, 1 aseo, zona de lavandería, amplio distribuidor, salón de 42m y cocina de 14m abierta al salón en la planta calle. En la primera planta ofrecemos 3 alternativas sin incremento de precio. Podrás elegir entre habitación tipo suite con amplio vestidor y baño. 2 habitaciones con 1 baño o gran sala multiusos diáfana con baño. Todas las opciones cuentan con dos solárium de 31m y 71m. Las viviendas se entregan con altísimas calidades y la posibilidad de personalizarlas mediante la elección de pintura, alicatado y suelo. Incluido en el precio piscina privada de 7x3 con posibilidad de clorador salino. Además, ofrecemos mejoras opcionales como suelo radiante y refrescante mediante aerotermia, ajardinamiento exterior, iluminación interior y exterior.;Calle Ebro, Villaviciosa de Odón;España;Madrid;Madrid;Zona Suroeste;Villaviciosa de Odón, Zona de;Villaviciosa De Odón;;El Bosque;;El Bosque;0;0;0;0;0;0;0;0;0;0;40,3667178869885;-3,92641067504883;;
13;153140254;False;alia consulting inmobiliario sl;912789762.0;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/152648927/d;2.0;2.0;67.0;179900;2019-12-28T18:27:15.9680547Z;Vivienda de 2 dormitorios, 67 m2, cocina amueblada y equipada con electrodomésticos, suelos en tarima, carpintería interior cerezo, exteriores climalit con rotura de puente térmico, calefacción gas natural, aire acondicionado-bomba de calor por conductos, paredes lisas, dos baños completos uno con bañera y otro con plato de ducha, dormitorio principal tipo suite, armarios empotrados forrados y vestidos, terraza, tendedero cerrado, PLAZA DE GARAJE Y TRASTERO. Urbanización cerrada con zonas comunes, piscina, zonas infantiles, sala multiusos y portero físico. Próximo a parada de autobús, colegios, supermercados y comercios. SIN COMISIONES PARA EL COMPRADOR. ESTUDIO ECONÓMICO Y GESTIÓN DE PRÉSTAMO GRATUITO. ASESORAMIENTO JURÍDICO, FISCAL Y FINANCIERO SIN COSTE.;Pinto;España;Madrid;Madrid;Zona Sur de Madrid;Pinto, Zona de;Pinto;;La Tenería I – La Tenería II;;La Tenería I – La Tenería II;0;0;0;0;0;0;0;0;0;0;40,25545;-3,6995;;
14;151911172;False;alia consulting inmobiliario sl;912789762.0;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/152648927/d;1.0;1.0;50.0;142900;2019-12-28T18:27:15.9680547Z;Ático de 1 dormitorio, 50 m2, cocina amueblada, suelos en gres, carpintería interior haya, exteriores climalit, calefacción gas natural, agua caliente por placas solares, paredes lisas, baño completo con bañera, totalmente exterior, terraza de 25 m2, plaza de GARAJE. Urbanización privada con zonas comunes, infantiles, portero físico y PISCINA. Inmejorable situación, parada de autobús, zona de ocio, próximo a hospital, gimnasio, policía, biblioteca y escuela de música. Salida rápida a través de la M-423 y R-4. SIN COMISIONES PARA EL COMPRADOR. ESTUDIO ECONÓMICO Y GESTIÓN DE PRÉSTAMO GRATUITO. ASESORAMIENTO JURÍDICO, FISCAL Y FINANCIERO SIN COSTE.;Valdemoro;España;Madrid;Madrid;Zona Sur de Madrid;Valdemoro, Zona de;Valdemoro;;Hispanoamérica - Comunidades;;Hispanoamérica - Comunidades;0;0;0;0;0;0;0;0;0;0;40,19025;-3,68717;;
15;153149473;False;tecnocasa navalcarnero;911790965.0;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/152648927/d;4.0;2.0;270.0;229900;2019-11-28T23:00:00Z;"Precioso chalet distribuido en 4 plantas: 
 
En la planta principal nos encontramos con una gran cocina, un aseo y un amplio salón con salida al jardín 
En la primera planta tenemos 4 habitaciones con armarios empotrados, la principal con baño (plato de ducha y torre de hidromasaje) en suite y otro baño completo con bañera. 
Buhardilla de 50m2 con calefacción armarios empotrados y 2 velux. 
En el sótano dispone de un garaje para 2 coches, zona de almacenamiento y trastero. 
La vivienda esta ubicada muy cerca del centro de Navalcarnero, próxima a colegios y parques. 
NO DUDES EN VENIR A VERLO! FINANCIACIÓN 100%.";Calle Galileo, Navalcarnero;España;Madrid;Madrid;Zona Suroeste;Navalcarnero, Zona de;Navalcarnero;;Zona Casco Antiguo;;Zona Casco Antiguo;0;0;0;0;0;0;0;0;0;0;40,2838;-4,00753;;
16;153990939;False;mejocasa;918004023.0;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/152648927/d;3.0;1.0;73.0;205000;2019-12-26T18:44:00Z;"Muy luminoso, Magnífico Piso en Pinar del Rey, buen estado. Llámanos para verlo! 
Piso en Pinar del Rey, 73 metros distribuidos en 3 dormitorios, salón amplio y luminoso con acceso a terraza de 11 metros abierta y con toldo, cocina office amueblada, 1 baño completo recién reformado y hall recibidor. Los suelos son de parquet, la carpintería interior en roble y la carpintería exterior en aluminio. Dispone de aire acondicionado con bomba de frío - calor en salón, agua caliente sanitaria y calefacción indidivual por gas natural con caldera nueva. Instalaciones de fontanería y electricidad en buen estado. 
Con colegios, polideportivo, parques, zonas verdes, centros de salud, comercio tradicional y centros comerciales, bibliotecas, ocio y restauración en entorno. Zona consolidada con todos los servicios. 
Muy bien comunicado: Metro Hortaleza (Línea 4) a 250 metros. Autobuses (9, 72, 107, 125, 172 y N2). Fácil acceso M30, M40 y M11.";Avenida de San Luis,  Madrid Capital;España;Madrid;Madrid;Madrid, Zona de;;Madrid Capital;;Hortaleza;Pinar del Rey;Pinar del Rey;0;0;0;0;0;0;0;0;0;0;40,47335;-3,65029;;
17;154001405;True;mejocasa;918004023.0;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/152648927/d;4.0;2.0;101.0;300000;2019-12-28T18:27:15.9680547Z;"Magnífico Piso en Canillas, muy cerca de Mar de Cristal, con muy buena orientación. 101 metros distribuidos en 4 dormitorios, salón comedor independiente de 18 metros con acceso a terraza abierta de 4 metros; cocina de 10 metros cuadrados con tendedero acristalado y 2 baños. Imaginatelo reformado!  
Dispone de calefacción central gas natural.  
La finca dispone de dos ascensores, acceso personas de movilidad reducida y conserje.  
Muy buena situación, cerca del Centro Comercial Gran Vía de Hortaleza, con colegios, polideportivo, centros de salud, comercios, ocio y restauración en entorno. Zona consolidada con todos los servicios. 
Muy bien comunicado: Metro Mar de Cristal (Líneas 4 y 8) o Canillas muy cerca. Autobuses (73, 104, 112, 120, 125, 153, 171 y N3). Fácil acceso M40 y M11.";Calle de Tribaldos,  Madrid Capital;España;Madrid;Madrid;Madrid, Zona de;;Madrid Capital;;Hortaleza;Canillas;Canillas;0;0;0;0;0;0;0;0;0;0;40,46723;-3,63301;;
18;153970068;False;fisol;912669574.0;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/152648927/d;5.0;5.0;320.0;885000;2019-12-28T18:27:15.9680547Z;"Chalet adosado en aravaca. 
250 metros de parcela y 320 metros construidos. 
hall de entrada, aseo de invitados, salon-comedor de uno 38m con salida a porche, cocina y un despacho. 
en primera planta: dormitorio con baño en suite con vestidor, 2 dormitorios y un baño. 
buhardilla: sala de estar con salida a terraza, y otro dormitorio con baño en suite y vestidor. 
sotano: salon, cuarto de lavado y plancha, dormitorio de servicio con baño, trastero y garaje.  
Urbanizacion privada con piscina, paddel y zona de juegos, cerca del centro de aravaca y colegios, muy bien comunicado."; Madrid Capital;España;Madrid;Madrid;Madrid, Zona de;;Madrid Capital;;Moncloa;Aravaca;Aravaca;0;0;0;0;0;0;0;0;0;0;40,4533157864376;-3,77097578643763;;
19;153989416;False;fisol;912669574.0;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/152648927/d;4.0;2.0;150.0;550000;2019-12-28T18:27:15.9680547Z;"adosado en pozuelo. 150 metros construidos. 
amplio hall de entrada, salon-comedor y cocina con salida a una terraza. 
3 dormitorios y 1 baño. 
garaje para 1 coche, dormitorios y aseo. trastero. 
chalet situado en muy buena zona de pozuelo, cercano a todos lo servicios. Salida a M40 y cerca dle Corte Ingles de Pozuelo.";Pozuelo de Alarcón;España;Madrid;Madrid;Zona Noroeste;Pozuelo de Alarcón, Zona de;Pozuelo De Alarcón;;Zona Pueblo;;Zona Pueblo;0;0;0;0;0;0;0;0;0;0;40,4429629;-3,8147245;;
20;154000551;True;oih;912170482.0;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/152648927/d;3.0;2.0;110.0;208000;2019-12-28T18:27:15.9680547Z;¡¡ GRAN OPORTUNIDAD !!. Torrejón de Ardoz. Zona Fresnos. Amplio piso de 110 m2 aprox, UBICADO EN URBANIZACIÓN PRIVADA. La vivienda dispone de amplio recibidor de entrada, cocina amueblada + terraza - tendedero cerrado en aluminio, salón independiente. 3 dormitorios con armarios empotrados, 2 baños (1 incorporado al dormitorio principal). Suelo mármol, puertas macizas, ventanas de aluminio. PLAZA DE GARAJE incluida en el precio. ZONAS COMUNES CON PISCINA + AMPLIAS ZONAS VERDES + ZONA INFANTIL;Torrejón de Ardoz;España;Madrid;Madrid;Corredor del Henares;Torrejón de Ardoz, Zona de;Torrejón De Ardoz;;Fresnos;;Fresnos;0;0;0;0;0;0;0;0;0;0;40,4456842135624;-3,47038578643763;;
21;153991982;False;mario;;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/152648927/d;4.0;2.0;144.0;175000;2019-12-28T18:27:15.9680547Z;"Acogedor adosado con muchas mejoras en pleno casco urbano de Navalagamella.
Consta de 4 habitaciones, amplia cocina (se incluyen los electrodomésticos), lavandería, despensa, un baño, un aseo, salón comedor, garaje cerrado, gran terraza, hall acristalado y patio ajardinado.
Tiene 2 armarios empotrados y vestidos, calefacción de gasoil con tanque de 600 l. de capacidad y termostato semanal, dobles ventanas, gres de barro y tarima, puerta blindada y piscina comunitaria (40 € comunidad).
A una distancia de 200 metros tiene todos los servicios (colegio, casita de niños, clínica, supermercados, parada de autobús a Madrid, farmacia...)
Muy buen precio. No negociable.";Calle Avenida de Madrid, 2c, Navalagamella;España;Madrid;Madrid;Zona Suroeste;Resto A5;Navalagamella;;;;Navalagamella;0;0;0;0;0;0;0;0;0;1;40,46731;-4,12354;;
22;144545381;False;matibo;;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/152648927/d;4.0;4.0;253.0;530000;2019-12-28T07:00:00Z;"Salón, cocina y baños recién reformados. Cocina totalmente equipada y nueva a estrenar.Caldera nueva. Tuberías y electricidad recién saneadas. Amplia buhardilla. Garaje propio. Mucha luz.
Seguridad 24 horas.";Paseo Paseo del Circuito, 98, San Sebastián de los Reyes;España;Madrid;Madrid;Zona Norte de Madrid;San Sebastián de los Reyes, Zona de;San Sebastián De Los Reyes;Ciudalcampo;;;Ciudalcampo;0;0;0;0;0;0;0;0;0;1;0;0;;
23;153774962;False;isabel;;https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza-trastero/152648927/d;1.0;1.0;45.0;145000;2019-12-28T07:00:00Z;"Apartamento de 45 m2, exterior, luminoso, reformado a estrenar y bien comunicado, excelente como inversión o primera vivienda. Dispone de salón - comedor con cocina integrada, dormitorio, armario empotrado, cuarto de baño y zona de lavadero.

Reforma integral a través de estudio de arquitectura  interiorismo. Se ubica en planta baja y cuenta con un amplio salón - comedor con cocina integrada, electrodomésticos panelados, almacenamiento y zona de TV, todo integrado en un conjunto con acabado madera. Una cristalera de cerrajería negra separa el espacio del dormitorio, que dispone de cabecero con iluminación y armario empotrado en zona de vestidor. La altura de techos, de más de 3 metros, permite aprovechar el maletero con dos baldas de almacenaje. El cuarto de baño, con ventilación natural, se entrega con ducha de resina, mobiliario y toallero radiante. El lavadero incorpora toma para lavadora  secadora.

La vivienda se entrega a estrenar, habiéndose renovado totalmente la fachada, que incorpora aislamiento, las instalaciones de fontanería, saneamiento, electricidad e iluminación, así como todos los acabados.

Calidades: instalaciones renovadas según normativa actual, con proyecto técnico, puerta de seguridad, carpintería exterior de PCV oscilobatiente con doble vidrio bajo-emisivo 4-16-4, suelo de tarima e iluminación LED regulable en color  intensidad. La cocina se entrega totalmente equipada, con frigorífico, vitrocerámica, campana, horno y lavavajillas, a estrenar. Dispone de circuito de calefacción eléctrica y preinstalación para climatización por bomba de calor.

Se dispone de licencia de 1ª ocupación con fecha de concesión 5.12.2019.

Ubicación: la vivienda se sitúa a escasos 100 metros de la parada de Ascao, línea 7, junto a las líneas de autobús 28 (hasta Alcalá - Cibeles), 109 y N6. Como alternativa, a 800 metros se encuentra el metro de La Almudena, línea 2. En coche existe buena conexión con la M-30, M-40, A-2 y R-3.

Equipamientos: zona consolidada con am"; Madrid Capital;España;Madrid;Madrid;Madrid, Zona de;;Madrid Capital;;Ciudad Lineal;Pueblo Nuevo;Pueblo Nuevo;0;0;0;0;0;0;0;0;0;0;40,4279557864376;-3,64129421356237;;
